depth id strategy heuristic/moves solution_length visited processed max_depth solution_time(ms)
7 130 dfs drul 13 391450 368859 20 669.182
7 130 dfs ludr 19 497604 468432 20 847.198
7 130 dfs lurd 19 788942 739427 20 1387.141
7 130 dfs rdlu 19 132348 125745 20 240.828
7 130 dfs rdul 19 115 95 20 7.272
7 130 dfs uldr 19 231448 219181 20 408.917
7 130 dfs ulrd 19 159141 151142 20 300.526
7 131 astr hamm 7 44 20 7 6.398
7 131 astr manh 7 32 15 7 6.741
7 131 bfs drlu 7 826 386 7 6.564
7 131 bfs drul 7 1003 469 7 7.158
7 131 bfs ludr 7 690 328 7 6.757
7 131 bfs lurd 7 687 326 7 6.206
7 131 bfs rdlu 7 825 385 7 6.697
7 131 bfs rdul 7 1002 468 7 7.063
7 131 bfs uldr 7 874 414 7 6.604
7 131 bfs ulrd 7 871 412 7 6.668
7 131 dfs drlu 15 2622 2561 20 12.844
7 131 dfs drul 19 300725 284461 20 508.621
7 131 dfs ludr 19 183735 174224 20 324.869
7 131 dfs lurd 19 222947 210958 20 426.606
7 131 dfs rdlu 15 2693 2632 20 13.573
7 131 dfs rdul 19 300596 284335 20 511.259
7 131 dfs uldr 17 231010 218462 20 396.518
7 131 dfs ulrd 19 146119 138964 20 273.965
7 132 astr hamm 7 32 15 7 6.407
7 132 astr manh 7 24 11 7 6.547
7 132 bfs drlu 7 1085 508 7 7.024
7 132 bfs drul 7 1134 533 7 7.368
7 132 bfs ludr 7 557 264 7 6.223
7 132 bfs lurd 7 554 262 7 5.922
7 132 bfs rdlu 7 1082 506 7 7.031
7 132 bfs rdul 7 1131 531 7 7.493
7 132 bfs uldr 7 610 291 7 6.246
7 132 bfs ulrd 7 607 289 7 6.039
7 132 dfs drlu 19 165 146 20 7.34
7 132 dfs drul 19 2552 2490 20 12.729
7 132 dfs ludr 19 472115 444451 20 795.152
7 132 dfs lurd 19 596326 559949 20 1067.565
7 132 dfs rdlu 19 170 151 20 8.091
7 132 dfs rdul 17 15747 15184 20 35.368
7 132 dfs uldr 19 226441 214218 20 393.348
7 132 dfs ulrd 19 186884 177154 20 353.284
7 133 astr hamm 7 17 8 7 6.452
7 133 astr manh 7 17 8 7 6.362
7 133 bfs drlu 7 644 307 7 6.144
7 133 bfs drul 7 644 307 7 9.457
7 133 bfs ludr 7 1114 524 7 7.535
7 133 bfs lurd 7 1049 490 7 7.165
7 133 bfs rdlu 7 578 273 7 6.03
7 133 bfs rdul 7 578 273 7 6.154
7 133 bfs uldr 7 1114 524 7 7.026
7 133 bfs ulrd 7 1049 490 7 7.07
7 133 dfs drlu 19 713194 670054 20 1185.239
7 133 dfs drul 19 786760 738537 20 1321.925
7 133 dfs ludr 19 101 85 20 6.919
7 133 dfs lurd 17 219368 208238 20 383.29
7 133 dfs rdlu 17 596110 560893 20 1083.7
7 133 dfs rdul 17 612332 576091 20 1023.3
7 133 dfs uldr 19 101 85 20 8.048
7 133 dfs ulrd 17 174870 166113 20 321.557
7 134 astr hamm 7 17 8 7 6.424
7 134 astr manh 7 19 9 7 6.554
7 134 bfs drlu 7 502 243 7 5.854
7 134 bfs drul 7 502 243 7 6
7 134 bfs ludr 7 811 387 7 7.063
7 134 bfs lurd 7 792 376 7 6.589
7 134 bfs rdlu 7 480 231 7 7.913
7 134 bfs rdul 7 480 231 7 6.199
7 134 bfs uldr 7 811 387 7 6.561
7 134 bfs ulrd 7 792 376 7 6.42
7 134 dfs drlu 17 1031803 964631 20 1792.061
7 134 dfs drul 17 1041819 974182 20 1785.844
7 134 dfs ludr 19 110594 105282 20 207.526
7 134 dfs lurd 17 538 522 20 8.839
7 134 dfs rdlu 17 1166281 1089828 20 1985.855
7 134 dfs rdul 17 1175558 1098632 20 2021.411
7 134 dfs uldr 19 110277 104981 20 210.838
7 134 dfs ulrd 17 538 522 20 8.968
7 135 astr hamm 7 19 8 7 6.763
7 135 astr manh 7 34 15 7 6.407
7 135 bfs drlu 7 795 368 7 6.754
7 135 bfs drul 7 1053 487 7 7.653
7 135 bfs ludr 7 1195 559 7 7.503
7 135 bfs lurd 7 1172 547 7 9.701
7 135 bfs rdlu 7 773 356 7 6.678
7 135 bfs rdul 7 1035 477 7 7.202
7 135 bfs uldr 7 1446 675 7 7.722
7 135 bfs ulrd 7 1427 665 7 7.573
7 135 dfs drlu 19 167982 159410 20 304.22
7 135 dfs drul 19 86209 82308 20 163.455
7 135 dfs ludr 19 471072 444676 20 823.229
7 135 dfs lurd 19 319543 301843 20 565.993
7 135 dfs rdlu 19 789048 739509 20 1369.805
7 135 dfs rdul 19 497232 468099 20 859.067
7 135 dfs uldr 19 110279 104981 20 213.645
7 135 dfs ulrd 17 540 522 20 8.813
7 136 astr hamm 7 17 8 7 6.649
7 136 astr manh 7 17 8 7 6.682
7 136 bfs drlu 7 600 285 7 7.013
7 136 bfs drul 7 600 285 7 6.049
7 136 bfs ludr 7 1071 502 7 7.611
7 136 bfs lurd 7 1092 512 7 10.983
7 136 bfs rdlu 7 622 295 7 6.604
7 136 bfs rdul 7 622 295 7 9.146
7 136 bfs uldr 7 1071 502 7 7.277
7 136 bfs ulrd 7 1092 512 7 7.053
7 136 dfs drlu 19 126688 120536 20 231.497
7 136 dfs drul 19 179616 170310 20 314.058
7 136 dfs ludr 15 175454 166660 20 311.339
7 136 dfs lurd 19 143 128 20 7.433
7 136 dfs rdlu 17 1140731 1067450 20 1914.327
7 136 dfs rdul 17 1143571 1070363 20 1942.706
7 136 dfs uldr 15 219947 208773 20 385.276
7 136 dfs ulrd 19 143 128 20 7.27
7 137 astr hamm 7 28 12 7 6.752
7 137 astr manh 7 47 21 7 6.471
7 137 bfs drlu 7 1053 487 7 7.125
7 137 bfs drul 7 795 368 7 6.502
7 137 bfs ludr 7 1449 677 7 8.016
7 137 bfs lurd 7 1428 665 7 10.501
7 137 bfs rdlu 7 1031 475 7 7.357
7 137 bfs rdul 7 773 356 7 6.558
7 137 bfs uldr 7 1194 559 7 7.23
7 137 bfs ulrd 7 1173 547 7 7.296
7 137 dfs drlu 19 77662 74298 20 148.748
7 137 dfs drul 19 288622 272623 20 491.022
7 137 dfs ludr 17 351 333 20 8.137
7 137 dfs lurd 17 132712 126085 20 252.437
7 137 dfs rdlu 17 85790 81903 20 165.784
7 137 dfs rdul 17 10605 10275 20 27.054
7 137 dfs uldr 19 372171 351843 20 638.359
7 137 dfs ulrd 19 506323 477853 20 890.521
7 138 astr hamm 7 17 8 7 6.363
7 138 astr manh 7 19 9 7 6.493
7 138 bfs drlu 7 502 243 7 5.826
7 138 bfs drul 7 502 243 7 6.033
7 138 bfs ludr 7 814 388 7 6.627
7 138 bfs lurd 7 792 376 7 6.378
7 138 bfs rdlu 7 480 231 7 5.901
7 138 bfs rdul 7 480 231 7 5.99
7 138 bfs uldr 7 814 388 7 6.62
7 138 bfs ulrd 7 792 376 7 6.504
7 138 dfs drlu 17 1014123 947938 20 1675.917
7 138 dfs drul 17 1058018 989126 20 1807.278
7 138 dfs ludr 17 349 333 20 8.09
7 138 dfs lurd 17 132710 126085 20 255.472
7 138 dfs rdlu 17 1182743 1105633 20 1927.421
7 138 dfs rdul 17 1224933 1144869 20 2031.429
7 138 dfs uldr 17 349 333 20 9.382
7 138 dfs ulrd 17 132623 125990 20 245.641
7 139 astr hamm 7 19 8 7 6.858
7 139 astr manh 7 19 8 7 6.879
7 139 bfs drlu 7 753 359 7 6.464
7 139 bfs drul 7 753 359 7 6.579
7 139 bfs ludr 7 686 325 7 6.32
7 139 bfs lurd 7 949 442 7 6.878
7 139 bfs rdlu 7 1003 470 7 7.012
7 139 bfs rdul 7 1003 470 7 6.951
7 139 bfs uldr 7 686 325 7 6.217
7 139 bfs ulrd 7 949 442 7 7.579
7 139 dfs drlu 19 126426 120289 20 232.692
7 139 dfs drul 19 198832 188305 20 349.725
7 139 dfs ludr 19 446753 420745 20 754.704
7 139 dfs lurd 19 434 418 20 8.596
7 139 dfs rdlu 19 293994 277709 20 495.059
7 139 dfs rdul 19 296150 279813 20 547.91
7 139 dfs uldr 19 445290 419377 20 750.153
7 139 dfs ulrd 19 434 418 20 9.015
7 140 astr hamm 7 18 8 7 6.57
7 140 astr manh 7 18 8 7 6.739
7 140 bfs drlu 7 554 267 7 5.933
7 140 bfs drul 7 554 267 7 6.027
7 140 bfs ludr 7 734 350 7 6.865
7 140 bfs lurd 7 737 351 7 6.446
7 140 bfs rdlu 7 557 268 7 6.086
7 140 bfs rdul 7 557 268 7 6.393
7 140 bfs uldr 7 734 350 7 6.415
7 140 bfs ulrd 7 737 351 7 6.538
7 140 dfs drlu 17 1031405 964263 20 1813.315
7 140 dfs drul 17 1041385 973781 20 1720.716
7 140 dfs ludr 19 402709 379545 20 730.573
7 140 dfs lurd 19 370621 349289 20 657.772
7 140 dfs rdlu 17 1165721 1089314 20 1925.936
7 140 dfs rdul 17 1174962 1098081 20 2011.567
7 140 dfs uldr 19 392621 369982 20 652.222
7 140 dfs ulrd 19 360290 339422 20 616.167
7 141 astr hamm 7 18 8 7 6.572
7 141 astr manh 7 20 9 7 6.864
7 141 bfs drlu 7 724 344 7 6.445
7 141 bfs drul 7 698 332 7 6.38
7 141 bfs ludr 7 598 288 7 6.307
7 141 bfs lurd 7 601 289 7 6.117
7 141 bfs rdlu 7 727 345 7 6.806
7 141 bfs rdul 7 701 333 7 6.326
7 141 bfs uldr 7 564 273 7 7.128
7 141 bfs ulrd 7 567 274 7 6.082
7 141 dfs drlu 17 788932 739404 20 1350.882
7 141 dfs drul 17 497535 468392 20 844.949
7 141 dfs ludr 19 496831 467638 20 836.24
7 141 dfs lurd 19 775155 726909 20 1319.352
7 141 dfs rdlu 17 788786 739290 20 1308.965
7 141 dfs rdul 17 497358 468215 20 860.794
7 141 dfs uldr 19 497106 467933 20 820.862
7 141 dfs ulrd 19 775273 726983 20 1327.638
7 142 astr hamm 7 20 9 7 6.394
7 142 astr manh 7 26 12 7 7.404
7 142 bfs drlu 7 676 319 7 6.25
7 142 bfs drul 7 902 420 7 6.785
7 142 bfs ludr 7 795 379 7 6.429
7 142 bfs lurd 7 798 380 7 6.575
7 142 bfs rdlu 7 679 320 7 6.394
7 142 bfs rdul 7 905 421 7 6.839
7 142 bfs uldr 7 1010 475 7 6.943
7 142 bfs ulrd 7 1013 476 7 6.987
7 142 dfs drlu 19 531052 499141 20 896.821
7 142 dfs drul 19 526 506 20 8.791
7 142 dfs ludr 19 334015 315424 20 563.466
7 142 dfs lurd 19 326251 308167 20 565.028
7 142 dfs rdlu 19 531301 499419 20 880.368
7 142 dfs rdul 19 520 500 20 9.379
7 142 dfs uldr 15 368748 347965 20 694.777
7 142 dfs ulrd 15 350423 330851 20 598.333
7 143 astr hamm 7 34 14 7 6.229
7 143 astr manh 7 30 13 7 6.565
7 143 bfs drlu 7 1189 551 7 7.372
7 143 bfs drul 7 1156 536 7 7.5
7 143 bfs ludr 7 920 426 7 6.757
7 143 bfs lurd 7 1066 496 7 7.198
7 143 bfs rdlu 7 1336 622 7 7.525
7 143 bfs rdul 7 1303 607 7 8.31
7 143 bfs uldr 7 886 411 7 6.773
7 143 bfs ulrd 7 1032 481 7 7.047
7 143 dfs drlu 19 496457 467380 20 848.153
7 143 dfs drul 19 493234 464290 20 820.686
7 143 dfs ludr 19 497413 468262 20 850.72
7 143 dfs lurd 19 788543 739084 20 1345.966
7 143 dfs rdlu 19 132643 126012 20 242.633
7 143 dfs rdul 19 299 276 20 15.806
7 143 dfs uldr 17 211402 200533 20 373.328
7 143 dfs ulrd 17 92286 88209 20 177.617
7 144 astr hamm 7 27 12 7 6.336
7 144 astr manh 7 30 14 7 6.892
7 144 bfs drlu 7 820 384 7 6.877
7 144 bfs drul 7 710 332 7 6.307
7 144 bfs ludr 7 979 463 7 7.09
7 144 bfs lurd 7 982 464 7 7.069
7 144 bfs rdlu 7 823 385 7 6.477
7 144 bfs rdul 7 713 333 7 6.44
7 144 bfs uldr 7 877 414 7 7.062
7 144 bfs ulrd 7 880 415 7 6.551
7 144 dfs drlu 17 532110 500123 20 922.133
7 144 dfs drul 17 1219 1192 20 9.997
7 144 dfs ludr 19 299676 283269 20 504.79
7 144 dfs lurd 19 304194 287452 20 628.812
7 144 dfs rdlu 17 532313 500354 20 883.694
7 144 dfs rdul 17 1182 1154 20 9.681
7 144 dfs uldr 19 827561 776431 20 1396.847
7 144 dfs ulrd 19 733502 689065 20 1250.993
7 145 astr hamm 7 31 13 7 6.709
7 145 astr manh 7 36 16 7 10.382
7 145 bfs drlu 7 624 293 7 6.175
7 145 bfs drul 7 899 420 7 6.792
7 145 bfs ludr 7 788 374 7 6.696
7 145 bfs lurd 7 791 375 7 6.837
7 145 bfs rdlu 7 627 294 7 6.14
7 145 bfs rdul 7 902 421 7 6.776
7 145 bfs uldr 7 1066 502 7 6.896
7 145 bfs ulrd 7 1069 503 7 7.333
7 145 dfs drlu 17 1965 1921 20 11.861
7 145 dfs drul 17 219767 208606 20 378.753
7 145 dfs ludr 19 1588570 1481915 20 2683.622
7 145 dfs lurd 19 1602705 1494937 20 2944.429
7 145 dfs rdlu 17 1934 1891 20 12.178
7 145 dfs rdul 17 175186 166405 20 326.709
7 145 dfs uldr 19 122088 116106 20 221.466
7 145 dfs ulrd 17 123207 117223 20 227.985
7 146 astr hamm 7 16 8 7 6.328
7 146 astr manh 7 16 8 7 14.242
7 146 bfs drlu 7 632 302 7 6.115
7 146 bfs drul 7 632 302 7 6.483
7 146 bfs ludr 7 1106 519 7 9.588
7 146 bfs lurd 7 1060 495 7 7.099
7 146 bfs rdlu 7 582 276 7 6.535
7 146 bfs rdul 7 582 276 7 6.263
7 146 bfs uldr 7 1106 519 7 7.436
7 146 bfs ulrd 7 1060 495 7 7.137
7 146 dfs drlu 19 126625 120478 20 259.086
7 146 dfs drul 19 199040 188507 20 364.089
7 146 dfs ludr 17 15888 15324 20 36.924
7 146 dfs lurd 19 205 189 20 8.3
7 146 dfs rdlu 17 1140996 1067690 20 1924.836
7 146 dfs rdul 17 1143842 1070610 20 1958.177
7 146 dfs uldr 17 55363 52932 20 109.443
7 146 dfs ulrd 19 205 189 20 8.331
7 147 astr hamm 7 18 8 7 6.265
7 147 astr manh 7 18 8 7 6.62
7 147 bfs drlu 7 896 425 7 6.923
7 147 bfs drul 7 896 425 7 6.757
7 147 bfs ludr 7 977 456 7 7.022
7 147 bfs lurd 7 803 374 7 6.658
7 147 bfs rdlu 7 715 340 7 7.512
7 147 bfs rdul 7 715 340 7 6.331
7 147 bfs uldr 7 977 456 7 6.78
7 147 bfs ulrd 7 803 374 7 7.11
7 147 dfs drlu 17 125872 119772 20 242.552
7 147 dfs drul 17 199293 188747 20 391.396
7 147 dfs ludr 19 300626 284367 20 527.366
7 147 dfs lurd 15 3451 3362 20 15.796
7 147 dfs rdlu 19 474136 446634 20 799.477
7 147 dfs rdul 19 577314 542411 20 1013.136
7 147 dfs uldr 19 300760 284498 20 502.204
7 147 dfs ulrd 15 3451 3362 20 15.627
7 148 astr hamm 7 19 8 7 6.306
7 148 astr manh 7 29 13 7 6.561
7 148 bfs drlu 7 975 455 7 6.838
7 148 bfs drul 7 762 353 7 6.333
7 148 bfs ludr 7 1446 674 7 8.132
7 148 bfs lurd 7 1460 680 7 7.812
7 148 bfs rdlu 7 990 461 7 6.87
7 148 bfs rdul 7 777 359 7 6.528
7 148 bfs uldr 7 1234 572 7 7.419
7 148 bfs ulrd 7 1248 578 7 7.241
7 148 dfs drlu 19 153552 145878 20 286.296
7 148 dfs drul 19 218989 207601 20 384.05
7 148 dfs ludr 19 156 139 20 7.779
7 148 dfs lurd 19 132383 125777 20 312.939
7 148 dfs rdlu 19 788908 739392 20 1317.123
7 148 dfs rdul 19 497573 468400 20 833.173
7 148 dfs uldr 15 393110 370443 20 668.546
7 148 dfs ulrd 15 360781 339885 20 622.636
7 149 astr hamm 7 27 12 7 6.448
7 149 astr manh 7 46 21 7 9.726
7 149 bfs drlu 7 832 386 7 6.559
7 149 bfs drul 7 905 422 7 6.964
7 149 bfs ludr 7 1302 605 7 8.013
7 149 bfs lurd 7 1318 611 7 7.535
7 149 bfs rdlu 7 847 392 7 6.623
7 149 bfs rdul 7 920 428 7 6.809
7 149 bfs uldr 7 1377 642 7 7.706
7 149 bfs ulrd 7 1393 648 7 7.796
7 149 dfs drlu 19 108879 103811 20 215.065
7 149 dfs drul 19 277515 262309 20 476.641
7 149 dfs ludr 19 376368 354700 20 641.654
7 149 dfs lurd 19 409279 385763 20 734.443
7 149 dfs rdlu 17 110232 104936 20 202.345
7 149 dfs rdul 17 9500 9221 20 25.322
7 149 dfs uldr 17 132293 125701 20 255.005
7 149 dfs ulrd 17 801 775 20 9.581
7 150 astr hamm 7 30 15 7 6.378
7 150 astr manh 7 31 15 7 7.531
7 150 bfs drlu 7 1416 659 7 7.656
7 150 bfs drul 7 1417 659 7 7.789
7 150 bfs ludr 7 1063 493 7 7.119
7 150 bfs lurd 7 808 375 7 6.396
7 150 bfs rdlu 7 1162 541 7 7.176
7 150 bfs rdul 7 1163 541 7 7.438
7 150 bfs uldr 7 1063 493 7 7.08
7 150 bfs ulrd 7 808 375 7 6.362
7 150 dfs drlu 19 357706 336934 20 633.56
7 150 dfs drul 19 396566 373692 20 663.858
7 150 dfs ludr 19 497208 468081 20 859.002
7 150 dfs lurd 19 789021 739490 20 1409.788
7 150 dfs rdlu 17 134858 128133 20 255.657
7 150 dfs rdul 17 7737 7519 20 21.576
7 150 dfs uldr 19 188704 179165 20 345.28
7 150 dfs ulrd 19 175946 166903 20 317.772
7 151 astr hamm 7 20 10 7 6.328
7 151 astr manh 7 25 12 7 8.198
7 151 bfs drlu 7 1037 484 7 6.932
7 151 bfs drul 7 589 280 7 6.181
7 151 bfs ludr 7 1099 515 7 7.087
7 151 bfs lurd 7 1100 515 7 7.144
7 151 bfs rdlu 7 1038 484 7 7.306
7 151 bfs rdul 7 592 281 7 6.124
7 151 bfs uldr 7 654 313 7 6.569
7 151 bfs ulrd 7 657 314 7 6.237
7 151 dfs drlu 19 261 242 20 8.108
7 151 dfs drul 19 531416 499524 20 902.352
7 151 dfs ludr 17 123049 117077 20 279.389
7 151 dfs lurd 19 186386 176586 20 347.761
7 151 dfs rdlu 19 255 236 20 7.85
7 151 dfs rdul 19 531166 499246 20 917.484
7 151 dfs uldr 17 1237685 1156307 20 2171.173
7 151 dfs ulrd 17 1236291 1154885 20 2077.143
7 152 astr hamm 7 16 8 7 6.447
7 152 astr manh 7 16 8 7 7.549
7 152 bfs drlu 7 1125 528 7 7.178
7 152 bfs drul 7 1125 528 7 7.423
7 152 bfs ludr 7 1015 473 7 6.948
7 152 bfs lurd 7 564 267 7 6.436
7 152 bfs rdlu 7 679 325 7 6.337
7 152 bfs rdul 7 679 325 7 6.966
7 152 bfs uldr 7 1015 473 7 7.324
7 152 bfs ulrd 7 564 267 7 5.982
7 152 dfs drlu 19 89043 84737 20 187.864
7 152 dfs drul 19 96971 92296 20 186.496
7 152 dfs ludr 19 296 280 20 8.069
7 152 dfs lurd 19 531456 499563 20 913.714
7 152 dfs rdlu 17 595463 560290 20 997.535
7 152 dfs rdul 17 611692 575505 20 1061.534
7 152 dfs uldr 19 296 280 20 9.043
7 152 dfs ulrd 19 531204 499283 20 913.488
7 153 astr hamm 7 27 13 7 6.404
7 153 astr manh 7 29 14 7 6.656
7 153 bfs drlu 7 1091 507 7 7.047
7 153 bfs drul 7 833 388 7 6.67
7 153 bfs ludr 7 1394 648 7 7.664
7 153 bfs lurd 7 1392 646 7 8.255
7 153 bfs rdlu 7 1088 505 7 7.207
7 153 bfs rdul 7 830 386 7 7.754
7 153 bfs uldr 7 1139 530 7 9.295
7 153 bfs ulrd 7 1137 528 7 7.143
7 153 dfs drlu 19 497170 468044 20 862.19
7 153 dfs drul 19 788996 739469 20 1318.652
7 153 dfs ludr 19 497118 467998 20 829.812
7 153 dfs lurd 19 745917 699453 20 1275.37
7 153 dfs rdlu 17 135458 128718 20 242.358
7 153 dfs rdul 17 10190 9888 20 28.5
7 153 dfs uldr 19 177768 168741 20 324.694
7 153 dfs ulrd 19 135469 128775 20 247.506
7 154 astr hamm 7 32 14 7 6.483
7 154 astr manh 7 22 10 7 6.647
7 154 bfs drlu 7 1472 687 7 8.12
7 154 bfs drul 7 1483 692 7 8.178
7 154 bfs ludr 7 953 444 7 6.91
7 154 bfs lurd 7 737 340 7 6.433
7 154 bfs rdlu 7 1257 583 7 7.425
7 154 bfs rdul 7 1268 588 7 7.344
7 154 bfs uldr 7 965 449 7 6.996
7 154 bfs ulrd 7 749 345 7 6.425
7 154 dfs drlu 19 110 89 20 10.314
7 154 dfs drul 19 132343 125739 20 250.118
7 154 dfs ludr 19 159136 151136 20 286.628
7 154 dfs lurd 19 231451 219184 20 421.947
7 154 dfs rdlu 13 391995 369390 20 666.158
7 154 dfs rdul 13 359669 338835 20 613.231
7 154 dfs uldr 19 788937 739422 20 1336.993
7 154 dfs ulrd 19 497607 468435 20 839.98
7 155 astr hamm 7 45 21 7 6.346
7 155 astr manh 7 21 10 7 6.514
7 155 bfs drlu 7 1330 619 7 8.202
7 155 bfs drul 7 1343 624 7 7.854
7 155 bfs ludr 7 810 375 7 6.81
7 155 bfs lurd 7 777 359 7 6.424
7 155 bfs rdlu 7 1215 569 7 7.542
7 155 bfs rdul 7 1191 556 7 7.424
7 155 bfs uldr 7 822 380 7 6.582
7 155 bfs ulrd 7 752 346 7 6.432
7 155 dfs drlu 17 168 150 20 7.261
7 155 dfs drul 17 132575 125954 20 239.673
7 155 dfs ludr 19 77690 74328 20 144.218
7 155 dfs lurd 19 277555 262351 20 584.857
7 155 dfs rdlu 17 132137 125551 20 244.782
7 155 dfs rdul 17 645 620 20 8.793
7 155 dfs uldr 19 85835 81948 20 163.929
7 155 dfs ulrd 19 164984 156615 20 302.91
7 156 astr hamm 7 32 15 7 6.578
7 156 astr manh 7 22 11 7 6.594
7 156 bfs drlu 7 1003 469 7 6.874
7 156 bfs drul 7 826 386 7 6.665
7 156 bfs ludr 7 874 414 7 6.667
7 156 bfs lurd 7 871 412 7 11.184
7 156 bfs rdlu 7 1000 467 7 6.848
7 156 bfs rdul 7 823 384 7 6.582
7 156 bfs uldr 7 690 328 7 6.375
7 156 bfs ulrd 7 687 326 7 6.184
7 156 dfs drlu 19 300591 284330 20 513.645
7 156 dfs drul 19 1758 1716 20 11.379
7 156 dfs ludr 17 146120 138966 20 262.808
7 156 dfs lurd 17 231025 218477 20 405.784
7 156 dfs rdlu 19 300730 284467 20 525.287
7 156 dfs rdul 19 1758 1716 20 11.22
7 156 dfs uldr 19 451146 425141 20 834.4
7 156 dfs ulrd 19 526722 495453 20 885.182
7 157 astr hamm 7 32 15 7 6.447
7 157 astr manh 7 24 11 7 7.798
7 157 bfs drlu 7 1134 533 7 7.255
7 157 bfs drul 7 1085 508 7 7.178
7 157 bfs ludr 7 610 291 7 6.079
7 157 bfs lurd 7 607 289 7 6.301
7 157 bfs rdlu 7 1131 531 7 7.308
7 157 bfs rdul 7 1082 506 7 7.229
7 157 bfs uldr 7 557 264 7 6.128
7 157 bfs ulrd 7 554 262 7 6.18
7 157 dfs drlu 17 15721 15158 20 36.105
7 157 dfs drul 19 165 146 20 7.825
7 157 dfs ludr 19 186879 177148 20 335.245
7 157 dfs lurd 19 226446 214223 20 390.232
7 157 dfs rdlu 19 12075 11712 20 31.613
7 157 dfs rdul 19 170 152 20 7.099
7 157 dfs uldr 19 1367977 1278675 20 2309.478
7 157 dfs ulrd 19 1470965 1373209 20 2437.22
7 158 astr hamm 7 16 9 7 6.345
7 158 astr manh 7 15 8 7 7.53
7 158 bfs drlu 7 699 335 7 6.369
7 158 bfs drul 7 699 335 7 6.283
7 158 bfs ludr 7 547 259 7 6.081
7 158 bfs lurd 7 995 463 7 7.195
7 158 bfs rdlu 7 1142 536 7 7.475
7 158 bfs rdul 7 1142 536 7 7.265
7 158 bfs uldr 7 547 259 7 6.099
7 158 bfs ulrd 7 995 463 7 6.861
7 158 dfs drlu 19 1418165 1323713 20 2349.587
7 158 dfs drul 19 1388538 1296268 20 2334.792
7 158 dfs ludr 19 531234 499310 20 877.143
7 158 dfs lurd 19 331 316 20 8.564
7 158 dfs rdlu 13 32072 30783 20 65.912
7 158 dfs rdul 13 26 14 13 6.729
7 158 dfs uldr 19 531486 499590 20 897.862
7 158 dfs ulrd 19 331 316 20 8.153
7 159 astr hamm 7 17 9 7 6.285
7 159 astr manh 7 16 8 7 6.758
7 159 bfs drlu 7 850 396 7 6.517
7 159 bfs drul 7 1108 515 7 7.001
7 159 bfs ludr 7 1120 520 7 7.116
7 159 bfs lurd 7 1119 520 7 7.154
7 159 bfs rdlu 7 850 396 7 6.766
7 159 bfs rdul 7 1108 515 7 7.327
7 159 bfs uldr 7 1375 638 7 7.551
7 159 bfs ulrd 7 1374 638 7 7.689
7 159 dfs drlu 19 352786 333438 20 612.885
7 159 dfs drul 15 408887 386415 20 705.765
7 159 dfs ludr 17 1090613 1021217 20 1819.442
7 159 dfs lurd 17 1234384 1155929 20 2096.774
7 159 dfs rdlu 17 133655 126989 20 243.83
7 159 dfs rdul 17 1908 1869 20 11.434
7 159 dfs uldr 19 788749 739256 20 1306.574
7 159 dfs ulrd 19 497148 468027 20 826.563
7 160 astr hamm 7 18 9 7 6.29
7 160 astr manh 7 17 8 7 6.57
7 160 bfs drlu 7 786 374 7 6.496
7 160 bfs drul 7 786 374 7 6.762
7 160 bfs ludr 7 601 286 7 6.407
7 160 bfs lurd 7 914 426 7 6.709
7 160 bfs rdlu 7 1090 510 7 7.147
7 160 bfs rdul 7 1090 510 7 7.2
7 160 bfs uldr 7 601 286 7 6.17
7 160 bfs ulrd 7 914 426 7 6.676
7 160 dfs drlu 19 1229389 1148459 20 2014.883
7 160 dfs drul 19 1230448 1149589 20 2065.47
7 160 dfs ludr 19 531141 499227 20 889.16
7 160 dfs lurd 19 495 479 20 8.385
7 160 dfs rdlu 19 32526 31216 20 66.452
7 160 dfs rdul 19 248 230 20 8.167
7 160 dfs uldr 19 531393 499507 20 873.87
7 160 dfs ulrd 19 495 479 20 8.571
7 161 astr hamm 7 17 9 7 6.3
7 161 astr manh 7 16 8 7 8.703
7 161 bfs drlu 7 589 283 7 6.342
7 161 bfs drul 7 589 283 7 6.129
7 161 bfs ludr 7 655 313 7 6.407
7 161 bfs lurd 7 710 338 7 6.434
7 161 bfs rdlu 7 644 308 7 6.516
7 161 bfs rdul 7 644 308 7 6.61
7 161 bfs uldr 7 655 313 7 10.583
7 161 bfs ulrd 7 710 338 7 6.25
7 161 dfs drlu 17 133930 127239 20 249.84
7 161 dfs drul 17 1080 1052 20 9.781
7 161 dfs ludr 19 291471 275302 20 491.646
7 161 dfs lurd 19 80978 77484 20 155.513
7 161 dfs rdlu 17 133927 127248 20 238.544
7 161 dfs rdul 17 977 948 20 9.614
7 161 dfs uldr 19 288655 272660 20 493.831
7 161 dfs ulrd 19 77706 74346 20 150.778
7 162 astr hamm 7 19 9 7 6.343
7 162 astr manh 7 18 8 7 6.569
7 162 bfs drlu 7 970 458 7 7.098
7 162 bfs drul 7 970 458 7 6.948
7 162 bfs ludr 7 743 350 7 6.773
7 162 bfs lurd 7 722 338 7 6.613
7 162 bfs rdlu 7 954 448 7 6.922
7 162 bfs rdul 7 954 448 7 7.082
7 162 bfs uldr 7 743 350 7 8.988
7 162 bfs ulrd 7 722 338 7 6.245
7 162 dfs drlu 19 317140 299673 20 541.466
7 162 dfs drul 19 318666 301078 20 528.28
7 162 dfs ludr 17 532560 500537 20 899.568
7 162 dfs lurd 17 1093 1071 20 10.047
7 162 dfs rdlu 17 86790 82512 20 166.232
